Id,night_minutes,temp,NY,holliday,sunday,saturday,covid_cases,food_gen,investment,salary,house_built,sale,salary_arrears,agricultural_industry,food_price,date,Y,date,Y,salary_arrears,date,Y,salary_arrears,sale,food_price
3275,355,9.89,0.0,0.0,0,0,0.0,87.9,79284.3,29909.0,395.0,46562.0,7253.0,155.7,4082.65,2019-06-13,644007.0,2019-06-13,644007.0,7253.0,2019-06-13,644007.0,7253.0,46562.0,4082.65
3276,353,9.51,0.0,0.0,0,0,0.0,87.9,79284.3,29909.0,395.0,46562.0,7253.0,155.7,4082.65,2019-06-14,648616.0,2019-06-14,648616.0,7253.0,2019-06-14,648616.0,7253.0,46562.0,4082.65
3277,352,10.8,0.0,0.0,0,1,0.0,87.9,79284.3,29909.0,395.0,46562.0,7253.0,155.7,4082.65,2019-06-15,634224.0,2019-06-15,634224.0,7253.0,2019-06-15,634224.0,7253.0,46562.0,4082.65
3278,351,11.95,0.0,0.0,1,0,0.0,87.9,79284.3,29909.0,395.0,46562.0,7253.0,155.7,4082.65,2019-06-16,628929.0,2019-06-16,628929.0,7253.0,2019-06-16,628929.0,7253.0,46562.0,4082.65
3279,350,12.24,0.0,0.0,0,0,0.0,87.9,79284.3,29909.0,395.0,46562.0,7253.0,155.7,4082.65,2019-06-17,645157.0,2019-06-17,645157.0,7253.0,2019-06-17,645157.0,7253.0,46562.0,4082.65
3280,349,13.61,0.0,0.0,0,0,0.0,87.9,79284.3,29909.0,395.0,46562.0,7253.0,155.7,4082.65,2019-06-18,646314.0,2019-06-18,646314.0,7253.0,2019-06-18,646314.0,7253.0,46562.0,4082.65
3281,349,15.27,0.0,0.0,0,0,0.0,87.9,79284.3,29909.0,395.0,46562.0,7253.0,155.7,4082.65,2019-06-19,647983.0,2019-06-19,647983.0,7253.0,2019-06-19,647983.0,7253.0,46562.0,4082.65
3282,348,18.01,0.0,0.0,0,0,0.0,87.9,79284.3,29909.0,395.0,46562.0,7253.0,155.7,4082.65,2019-06-20,646138.0,2019-06-20,646138.0,7253.0,2019-06-20,646138.0,7253.0,46562.0,4082.65
3283,349,17.11,0.0,0.0,0,0,0.0,87.9,79284.3,29909.0,395.0,46562.0,7253.0,155.7,4082.65,2019-06-21,648538.0,2019-06-21,648538.0,7253.0,2019-06-21,648538.0,7253.0,46562.0,4082.65
3284,349,15.58,0.0,0.0,0,1,0.0,87.9,79284.3,29909.0,395.0,46562.0,7253.0,155.7,4082.65,2019-06-22,633937.0,2019-06-22,633937.0,7253.0,2019-06-22,633937.0,7253.0,46562.0,4082.65
3285,349,19.08,0.0,0.0,1,0,0.0,87.9,79284.3,29909.0,395.0,46562.0,7253.0,155.7,4082.65,2019-06-23,626778.0,2019-06-23,626778.0,7253.0,2019-06-23,626778.0,7253.0,46562.0,4082.65
3286,349,20.75,0.0,0.0,0,0,0.0,87.9,79284.3,29909.0,395.0,46562.0,7253.0,155.7,4082.65,2019-06-24,646207.0,2019-06-24,646207.0,7253.0,2019-06-24,646207.0,7253.0,46562.0,4082.65
3287,350,16.31,0.0,0.0,0,0,0.0,87.9,79284.3,29909.0,395.0,46562.0,7253.0,155.7,4082.65,2019-06-25,643228.0,2019-06-25,643228.0,7253.0,2019-06-25,643228.0,7253.0,46562.0,4082.65
3288,350,13.12,0.0,0.0,0,0,0.0,87.9,79284.3,29909.0,395.0,46562.0,7253.0,155.7,4082.65,2019-06-26,644608.0,2019-06-26,644608.0,7253.0,2019-06-26,644608.0,7253.0,46562.0,4082.65
3289,351,13.03,0.0,0.0,0,0,0.0,87.9,79284.3,29909.0,395.0,46562.0,7253.0,155.7,4082.65,2019-06-27,640178.0,2019-06-27,640178.0,7253.0,2019-06-27,640178.0,7253.0,46562.0,4082.65
3290,352,13.85,0.0,0.0,0,0,0.0,87.9,79284.3,29909.0,395.0,46562.0,7253.0,155.7,4082.65,2019-06-28,638861.0,2019-06-28,638861.0,7253.0,2019-06-28,638861.0,7253.0,46562.0,4082.65
3291,353,17.22,0.0,0.0,0,1,0.0,87.9,79284.3,29909.0,395.0,46562.0,7253.0,155.7,4082.65,2019-06-29,624848.0,2019-06-29,624848.0,7253.0,2019-06-29,624848.0,7253.0,46562.0,4082.65
3292,354,20.43,0.0,0.0,1,0,0.0,87.9,79284.3,29909.0,395.0,46562.0,7253.0,155.7,4082.65,2019-06-30,617019.0,2019-06-30,617019.0,7253.0,2019-06-30,617019.0,7253.0,46562.0,4082.65
3293,355,19.15,0.0,0.0,0,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-01,624135.0,2019-07-01,624135.0,16899.0,2019-07-01,624135.0,16899.0,47751.0,4136.39
3294,357,18.32,0.0,0.0,0,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-02,625702.0,2019-07-02,625702.0,16899.0,2019-07-02,625702.0,16899.0,47751.0,4136.39
3295,359,19.33,0.0,0.0,0,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-03,623875.0,2019-07-03,623875.0,16899.0,2019-07-03,623875.0,16899.0,47751.0,4136.39
3296,360,19.66,0.0,0.0,0,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-04,623781.0,2019-07-04,623781.0,16899.0,2019-07-04,623781.0,16899.0,47751.0,4136.39
3297,362,18.56,0.0,0.0,0,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-05,628740.0,2019-07-05,628740.0,16899.0,2019-07-05,628740.0,16899.0,47751.0,4136.39
3298,364,16.98,0.0,0.0,0,1,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-06,616682.0,2019-07-06,616682.0,16899.0,2019-07-06,616682.0,16899.0,47751.0,4136.39
3299,366,17.02,0.0,0.0,1,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-07,612683.0,2019-07-07,612683.0,16899.0,2019-07-07,612683.0,16899.0,47751.0,4136.39
3300,369,15.69,0.0,0.0,0,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-08,629205.0,2019-07-08,629205.0,16899.0,2019-07-08,629205.0,16899.0,47751.0,4136.39
3301,371,17.04,0.0,0.0,0,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-09,624471.0,2019-07-09,624471.0,16899.0,2019-07-09,624471.0,16899.0,47751.0,4136.39
3302,374,19.0,0.0,0.0,0,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-10,627443.0,2019-07-10,627443.0,16899.0,2019-07-10,627443.0,16899.0,47751.0,4136.39
3303,376,20.46,0.0,0.0,0,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-11,630346.0,2019-07-11,630346.0,16899.0,2019-07-11,630346.0,16899.0,47751.0,4136.39
3304,378,21.02,0.0,0.0,0,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-12,634176.0,2019-07-12,634176.0,16899.0,2019-07-12,634176.0,16899.0,47751.0,4136.39
3305,382,23.52,0.0,0.0,0,1,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-13,624564.0,2019-07-13,624564.0,16899.0,2019-07-13,624564.0,16899.0,47751.0,4136.39
3306,385,23.52,0.0,0.0,1,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-14,617343.0,2019-07-14,617343.0,16899.0,2019-07-14,617343.0,16899.0,47751.0,4136.39
3307,387,23.1,0.0,0.0,0,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-15,631553.0,2019-07-15,631553.0,16899.0,2019-07-15,631553.0,16899.0,47751.0,4136.39
3308,391,20.83,0.0,0.0,0,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-16,629521.0,2019-07-16,629521.0,16899.0,2019-07-16,629521.0,16899.0,47751.0,4136.39
3309,394,20.3,0.0,0.0,0,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-17,631932.0,2019-07-17,631932.0,16899.0,2019-07-17,631932.0,16899.0,47751.0,4136.39
3310,397,20.48,0.0,0.0,0,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-18,636673.0,2019-07-18,636673.0,16899.0,2019-07-18,636673.0,16899.0,47751.0,4136.39
3311,401,22.46,0.0,0.0,0,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-19,641136.0,2019-07-19,641136.0,16899.0,2019-07-19,641136.0,16899.0,47751.0,4136.39
3312,404,23.21,0.0,0.0,0,1,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-20,627920.0,2019-07-20,627920.0,16899.0,2019-07-20,627920.0,16899.0,47751.0,4136.39
3313,408,20.98,0.0,0.0,1,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-21,619367.0,2019-07-21,619367.0,16899.0,2019-07-21,619367.0,16899.0,47751.0,4136.39
3314,412,19.63,0.0,0.0,0,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-22,636845.0,2019-07-22,636845.0,16899.0,2019-07-22,636845.0,16899.0,47751.0,4136.39
3315,416,19.08,0.0,0.0,0,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-23,635492.0,2019-07-23,635492.0,16899.0,2019-07-23,635492.0,16899.0,47751.0,4136.39
3316,418,18.67,0.0,0.0,0,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-24,635648.0,2019-07-24,635648.0,16899.0,2019-07-24,635648.0,16899.0,47751.0,4136.39
3317,422,19.28,0.0,0.0,0,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-25,634405.0,2019-07-25,634405.0,16899.0,2019-07-25,634405.0,16899.0,47751.0,4136.39
3318,426,19.94,0.0,0.0,0,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-26,639807.0,2019-07-26,639807.0,16899.0,2019-07-26,639807.0,16899.0,47751.0,4136.39
3319,430,18.34,0.0,0.0,0,1,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-27,627653.0,2019-07-27,627653.0,16899.0,2019-07-27,627653.0,16899.0,47751.0,4136.39
3320,434,17.28,0.0,0.0,1,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-28,623911.0,2019-07-28,623911.0,16899.0,2019-07-28,623911.0,16899.0,47751.0,4136.39
3321,438,16.24,0.0,0.0,0,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-29,639893.0,2019-07-29,639893.0,16899.0,2019-07-29,639893.0,16899.0,47751.0,4136.39
3322,443,14.12,0.0,0.0,0,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-30,642834.0,2019-07-30,642834.0,16899.0,2019-07-30,642834.0,16899.0,47751.0,4136.39
3323,448,14.36,0.0,0.0,0,0,0.0,102.21,139471.1,29954.5,480.6,47751.0,16899.0,161.2,4136.39,2019-07-31,644209.0,2019-07-31,644209.0,16899.0,2019-07-31,644209.0,16899.0,47751.0,4136.39
3324,452,14.13,0.0,0.0,0,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-01,641189.0,2019-08-01,641189.0,13819.0,2019-08-01,641189.0,13819.0,48052.0,3995.64
3325,456,14.67,0.0,0.0,0,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-02,646879.0,2019-08-02,646879.0,13819.0,2019-08-02,646879.0,13819.0,48052.0,3995.64
3326,460,14.42,0.0,0.0,0,1,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-03,635354.0,2019-08-03,635354.0,13819.0,2019-08-03,635354.0,13819.0,48052.0,3995.64
3327,465,15.35,0.0,0.0,1,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-04,627814.0,2019-08-04,627814.0,13819.0,2019-08-04,627814.0,13819.0,48052.0,3995.64
3328,469,16.55,0.0,0.0,0,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-05,641900.0,2019-08-05,641900.0,13819.0,2019-08-05,641900.0,13819.0,48052.0,3995.64
3329,473,16.07,0.0,0.0,0,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-06,640494.0,2019-08-06,640494.0,13819.0,2019-08-06,640494.0,13819.0,48052.0,3995.64
3330,478,14.62,0.0,0.0,0,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-07,641504.0,2019-08-07,641504.0,13819.0,2019-08-07,641504.0,13819.0,48052.0,3995.64
3331,482,13.88,0.0,0.0,0,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-08,649094.0,2019-08-08,649094.0,13819.0,2019-08-08,649094.0,13819.0,48052.0,3995.64
3332,487,14.3,0.0,0.0,0,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-09,652517.0,2019-08-09,652517.0,13819.0,2019-08-09,652517.0,13819.0,48052.0,3995.64
3333,492,17.37,0.0,0.0,0,1,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-10,640654.0,2019-08-10,640654.0,13819.0,2019-08-10,640654.0,13819.0,48052.0,3995.64
3334,496,18.38,0.0,0.0,1,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-11,631490.0,2019-08-11,631490.0,13819.0,2019-08-11,631490.0,13819.0,48052.0,3995.64
3335,501,17.1,0.0,0.0,0,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-12,648871.0,2019-08-12,648871.0,13819.0,2019-08-12,648871.0,13819.0,48052.0,3995.64
3336,505,16.19,0.0,0.0,0,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-13,647924.0,2019-08-13,647924.0,13819.0,2019-08-13,647924.0,13819.0,48052.0,3995.64
3337,510,17.15,0.0,0.0,0,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-14,644899.0,2019-08-14,644899.0,13819.0,2019-08-14,644899.0,13819.0,48052.0,3995.64
3338,515,18.27,0.0,0.0,0,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-15,644192.0,2019-08-15,644192.0,13819.0,2019-08-15,644192.0,13819.0,48052.0,3995.64
3339,520,19.09,0.0,0.0,0,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-16,646169.0,2019-08-16,646169.0,13819.0,2019-08-16,646169.0,13819.0,48052.0,3995.64
3340,524,20.14,0.0,0.0,0,1,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-17,633550.0,2019-08-17,633550.0,13819.0,2019-08-17,633550.0,13819.0,48052.0,3995.64
3341,529,19.37,0.0,0.0,1,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-18,629779.0,2019-08-18,629779.0,13819.0,2019-08-18,629779.0,13819.0,48052.0,3995.64
3342,534,17.84,0.0,0.0,0,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-19,651087.0,2019-08-19,651087.0,13819.0,2019-08-19,651087.0,13819.0,48052.0,3995.64
3343,538,17.78,0.0,0.0,0,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-20,650190.0,2019-08-20,650190.0,13819.0,2019-08-20,650190.0,13819.0,48052.0,3995.64
3344,543,17.38,0.0,0.0,0,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-21,646877.0,2019-08-21,646877.0,13819.0,2019-08-21,646877.0,13819.0,48052.0,3995.64
3345,549,17.06,0.0,0.0,0,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-22,643848.0,2019-08-22,643848.0,13819.0,2019-08-22,643848.0,13819.0,48052.0,3995.64
3346,553,18.15,0.0,0.0,0,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-23,653472.0,2019-08-23,653472.0,13819.0,2019-08-23,653472.0,13819.0,48052.0,3995.64
3347,558,15.78,0.0,0.0,0,1,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-24,641385.0,2019-08-24,641385.0,13819.0,2019-08-24,641385.0,13819.0,48052.0,3995.64
3348,563,14.57,0.0,0.0,1,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-25,637936.0,2019-08-25,637936.0,13819.0,2019-08-25,637936.0,13819.0,48052.0,3995.64
3349,567,11.82,0.0,0.0,0,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-26,658214.0,2019-08-26,658214.0,13819.0,2019-08-26,658214.0,13819.0,48052.0,3995.64
3350,572,10.58,0.0,0.0,0,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-27,665992.0,2019-08-27,665992.0,13819.0,2019-08-27,665992.0,13819.0,48052.0,3995.64
3351,578,10.69,0.0,0.0,0,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-28,667036.0,2019-08-28,667036.0,13819.0,2019-08-28,667036.0,13819.0,48052.0,3995.64
3352,582,10.2,0.0,0.0,0,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-29,668264.0,2019-08-29,668264.0,13819.0,2019-08-29,668264.0,13819.0,48052.0,3995.64
3353,587,9.46,0.0,0.0,0,0,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-30,677196.0,2019-08-30,677196.0,13819.0,2019-08-30,677196.0,13819.0,48052.0,3995.64
3354,592,8.91,0.0,0.0,0,1,0.0,102.42,139471.1,29954.5,546.2,48052.0,13819.0,161.2,3995.64,2019-08-31,664979.0,2019-08-31,664979.0,13819.0,2019-08-31,664979.0,13819.0,48052.0,3995.64
3355,597,9.18,0.0,0.0,1,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-01,661844.0,2019-09-01,661844.0,1202.0,2019-09-01,661844.0,1202.0,47120.0,3811.99
3356,602,9.98,0.0,0.0,0,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-02,675384.0,2019-09-02,675384.0,1202.0,2019-09-02,675384.0,1202.0,47120.0,3811.99
3357,606,10.9,0.0,0.0,0,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-03,674520.0,2019-09-03,674520.0,1202.0,2019-09-03,674520.0,1202.0,47120.0,3811.99
3358,612,10.99,0.0,0.0,0,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-04,668632.0,2019-09-04,668632.0,1202.0,2019-09-04,668632.0,1202.0,47120.0,3811.99
3359,617,11.13,0.0,0.0,0,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-05,669803.0,2019-09-05,669803.0,1202.0,2019-09-05,669803.0,1202.0,47120.0,3811.99
3360,622,12.13,0.0,0.0,0,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-06,671804.0,2019-09-06,671804.0,1202.0,2019-09-06,671804.0,1202.0,47120.0,3811.99
3361,627,12.01,0.0,0.0,0,1,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-07,659661.0,2019-09-07,659661.0,1202.0,2019-09-07,659661.0,1202.0,47120.0,3811.99
3362,631,12.21,0.0,0.0,1,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-08,653847.0,2019-09-08,653847.0,1202.0,2019-09-08,653847.0,1202.0,47120.0,3811.99
3363,636,11.98,0.0,0.0,0,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-09,669203.0,2019-09-09,669203.0,1202.0,2019-09-09,669203.0,1202.0,47120.0,3811.99
3364,641,10.28,0.0,0.0,0,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-10,665926.0,2019-09-10,665926.0,1202.0,2019-09-10,665926.0,1202.0,47120.0,3811.99
3365,647,10.66,0.0,0.0,0,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-11,660787.0,2019-09-11,660787.0,1202.0,2019-09-11,660787.0,1202.0,47120.0,3811.99
3366,652,11.47,0.0,0.0,0,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-12,665449.0,2019-09-12,665449.0,1202.0,2019-09-12,665449.0,1202.0,47120.0,3811.99
3367,657,12.28,0.0,0.0,0,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-13,662527.0,2019-09-13,662527.0,1202.0,2019-09-13,662527.0,1202.0,47120.0,3811.99
3368,661,14.26,0.0,0.0,0,1,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-14,648779.0,2019-09-14,648779.0,1202.0,2019-09-14,648779.0,1202.0,47120.0,3811.99
3369,666,13.98,0.0,0.0,1,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-15,645799.0,2019-09-15,645799.0,1202.0,2019-09-15,645799.0,1202.0,47120.0,3811.99
3370,671,11.36,0.0,0.0,0,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-16,670127.0,2019-09-16,670127.0,1202.0,2019-09-16,670127.0,1202.0,47120.0,3811.99
3371,676,11.03,0.0,0.0,0,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-17,672568.0,2019-09-17,672568.0,1202.0,2019-09-17,672568.0,1202.0,47120.0,3811.99
3372,681,10.71,0.0,0.0,0,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-18,674575.0,2019-09-18,674575.0,1202.0,2019-09-18,674575.0,1202.0,47120.0,3811.99
3373,687,9.33,0.0,0.0,0,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-19,682870.0,2019-09-19,682870.0,1202.0,2019-09-19,682870.0,1202.0,47120.0,3811.99
3374,691,7.48,0.0,0.0,0,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-20,691538.0,2019-09-20,691538.0,1202.0,2019-09-20,691538.0,1202.0,47120.0,3811.99
3375,696,5.68,0.0,0.0,0,1,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-21,688489.0,2019-09-21,688489.0,1202.0,2019-09-21,688489.0,1202.0,47120.0,3811.99
3376,701,4.68,0.0,0.0,1,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-22,688994.0,2019-09-22,688994.0,1202.0,2019-09-22,688994.0,1202.0,47120.0,3811.99
3377,706,3.52,0.0,0.0,0,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-23,714519.0,2019-09-23,714519.0,1202.0,2019-09-23,714519.0,1202.0,47120.0,3811.99
3378,711,3.12,0.0,0.0,0,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-24,713678.0,2019-09-24,713678.0,1202.0,2019-09-24,713678.0,1202.0,47120.0,3811.99
3379,716,3.15,0.0,0.0,0,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-25,712344.0,2019-09-25,712344.0,1202.0,2019-09-25,712344.0,1202.0,47120.0,3811.99
3380,721,3.28,0.0,0.0,0,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-26,710491.0,2019-09-26,710491.0,1202.0,2019-09-26,710491.0,1202.0,47120.0,3811.99
3381,726,3.34,0.0,0.0,0,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-27,714756.0,2019-09-27,714756.0,1202.0,2019-09-27,714756.0,1202.0,47120.0,3811.99
3382,731,2.55,0.0,0.0,0,1,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-28,706336.0,2019-09-28,706336.0,1202.0,2019-09-28,706336.0,1202.0,47120.0,3811.99
3383,736,2.25,0.0,0.0,1,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-29,699496.0,2019-09-29,699496.0,1202.0,2019-09-29,699496.0,1202.0,47120.0,3811.99
3384,741,3.91,0.0,0.0,0,0,0.0,102.49,139471.1,29954.5,630.6,47120.0,1202.0,161.2,3811.99,2019-09-30,710444.0,2019-09-30,710444.0,1202.0,2019-09-30,710444.0,1202.0,47120.0,3811.99
3385,746,6.48,0.0,0.0,0,0,0.0,100.5,220529.8,35387.6,790.5,47329.0,15134.0,174.7,3747.03,2019-10-01,700850.0,2019-10-01,700850.0,15134.0,2019-10-01,700850.0,15134.0,47329.0,3747.03
3386,751,9.54,0.0,0.0,0,0,0.0,100.5,220529.8,35387.6,790.5,47329.0,15134.0,174.7,3747.03,2019-10-02,703212.0,2019-10-02,703212.0,15134.0,2019-10-02,703212.0,15134.0,47329.0,3747.03
3387,756,10.83,0.0,0.0,0,0,0.0,100.5,220529.8,35387.6,790.5,47329.0,15134.0,174.7,3747.03,2019-10-03,701065.0,2019-10-03,701065.0,15134.0,2019-10-03,701065.0,15134.0,47329.0,3747.03
3388,761,10.81,0.0,0.0,0,0,0.0,100.5,220529.8,35387.6,790.5,47329.0,15134.0,174.7,3747.03,2019-10-04,697662.0,2019-10-04,697662.0,15134.0,2019-10-04,697662.0,15134.0,47329.0,3747.03
3389,766,11.66,0.0,0.0,0,1,0.0,100.5,220529.8,35387.6,790.5,47329.0,15134.0,174.7,3747.03,2019-10-05,680156.0,2019-10-05,680156.0,15134.0,2019-10-05,680156.0,15134.0,47329.0,3747.03
3390,771,10.75,0.0,0.0,1,0,0.0,100.5,220529.8,35387.6,790.5,47329.0,15134.0,174.7,3747.03,2019-10-06,673495.0,2019-10-06,673495.0,15134.0,2019-10-06,673495.0,15134.0,47329.0,3747.03
3391,775,9.01,0.0,0.0,0,0,0.0,100.5,220529.8,35387.6,790.5,47329.0,15134.0,174.7,3747.03,2019-10-07,691158.0,2019-10-07,691158.0,15134.0,2019-10-07,691158.0,15134.0,47329.0,3747.03
